num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_length
1,Internet,RoundTrip,26,21,16,Tue,CGKSYD,Indonesia,1,0,1,8.58,1,long
1,Internet,RoundTrip,1,20,4,Tue,CGKSYD,Indonesia,1,0,0,8.58,0,long
2,Internet,RoundTrip,5,91,11,Tue,CGKSYD,Indonesia,1,1,1,8.58,1,long
1,Internet,RoundTrip,57,26,0,Fri,CGKSYD,Australia,0,0,0,8.58,0,long
1,Mobile,RoundTrip,12,1,11,Tue,CGKSYD,Australia,0,0,1,8.58,0,long
2,Internet,RoundTrip,59,22,11,Sat,CGKSYD,Australia,1,0,0,8.58,0,long
2,Mobile,RoundTrip,72,22,23,Sat,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,3,54,13,Sat,CGKSYD,Australia,1,1,0,8.58,1,long
1,Internet,RoundTrip,98,30,10,Tue,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,66,34,13,Wed,CGKSYD,Australia,1,0,1,8.58,0,long
2,Internet,RoundTrip,127,36,15,Mon,CGKSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,11,26,1,Fri,CGKSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,359,29,10,Mon,CGKSYD,Australia,1,1,0,8.58,0,long
3,Internet,RoundTrip,279,17,6,Wed,CGKSYD,Indonesia,1,1,0,8.58,0,long
2,Internet,RoundTrip,191,22,23,Thu,CGKSYD,Australia,1,1,1,8.58,1,long
2,Internet,RoundTrip,83,81,6,Tue,CGKSYD,Indonesia,1,1,1,8.58,0,long
4,Internet,RoundTrip,38,22,2,Mon,CGKSYD,Indonesia,1,1,1,8.58,1,long
1,Internet,RoundTrip,7,34,11,Thu,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,41,28,10,Fri,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,167,18,12,Thu,CGKSYD,Indonesia,1,0,0,8.58,0,long
2,Internet,RoundTrip,192,23,4,Mon,CGKSYD,Indonesia,1,0,1,8.58,0,long
1,Internet,RoundTrip,204,21,0,Mon,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,155,33,0,Sun,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,18,31,11,Thu,CGKSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,3,18,4,Sat,CGKSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,348,91,6,Sat,CGKSYD,Australia,0,0,0,8.58,1,long
3,Internet,OneWay,426,1,19,Sat,CGKSYD,Indonesia,0,0,0,8.58,0,long
1,Mobile,RoundTrip,211,38,12,Thu,CGKSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,13,19,23,Wed,CGKSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,84,26,11,Sun,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,13,31,5,Sun,CGKSYD,Australia,0,0,0,8.58,1,long
1,Internet,RoundTrip,291,29,14,Sat,CGKSYD,Australia,1,1,0,8.58,0,long
1,Internet,RoundTrip,332,31,8,Mon,CGKSYD,Australia,1,0,1,8.58,0,long
5,Internet,RoundTrip,66,24,16,Tue,CGKSYD,Indonesia,1,1,1,8.58,0,long
7,Internet,RoundTrip,46,18,1,Wed,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,21,29,21,Mon,CGKSYD,Kuwait,1,1,1,8.58,1,long
1,Internet,RoundTrip,16,90,6,Sat,CGKSYD,Indonesia,0,1,0,8.58,0,long
1,Internet,OneWay,169,1,2,Thu,CGKSYD,Indonesia,0,0,0,8.58,1,long
1,Internet,RoundTrip,14,31,3,Sun,CGKSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,29,33,14,Fri,CGKSYD,Australia,0,0,0,8.58,0,long
4,Internet,RoundTrip,280,20,17,Tue,CGKSYD,Indonesia,1,0,0,8.58,0,long
2,Internet,RoundTrip,40,29,7,Wed,CGKSYD,"United States",1,0,1,8.58,0,long
5,Internet,RoundTrip,168,26,13,Mon,CGKSYD,Indonesia,1,1,1,8.58,1,long
2,Internet,RoundTrip,420,20,14,Sat,CGKSYD,Indonesia,1,0,1,8.58,1,long
1,Internet,RoundTrip,59,69,8,Sat,CGKSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,34,144,19,Thu,CGKSYD,Italy,1,0,0,8.58,0,long
1,Internet,RoundTrip,12,21,11,Wed,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,79,88,23,Thu,CGKSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,261,66,7,Sat,CGKSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,26,23,13,Mon,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,70,22,8,Mon,CGKSYD,Australia,1,1,1,8.58,0,long
3,Internet,RoundTrip,274,19,14,Thu,CGKSYD,Indonesia,0,0,1,8.58,1,long
1,Mobile,RoundTrip,6,85,9,Tue,CGKSYD,Indonesia,1,1,1,8.58,0,long
1,Internet,RoundTrip,11,31,9,Thu,CGKSYD,Australia,0,0,0,8.58,0,long
2,Internet,RoundTrip,97,83,23,Thu,CGKSYD,Indonesia,1,1,1,8.58,0,long
4,Internet,RoundTrip,97,20,12,Sun,CGKSYD,Indonesia,1,0,1,8.58,0,long
1,Internet,RoundTrip,23,82,13,Tue,CGKSYD,Indonesia,1,0,1,8.58,1,long
1,Internet,RoundTrip,39,19,8,Fri,CGKSYD,Indonesia,0,0,1,8.58,0,long
1,Mobile,RoundTrip,5,64,22,Tue,CGKSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,369,20,8,Thu,CGKSYD,Indonesia,1,0,0,8.58,0,long
2,Internet,RoundTrip,139,89,12,Thu,CGKSYD,Indonesia,1,0,0,8.58,0,long
1,Internet,RoundTrip,19,30,21,Thu,CGKSYD,Australia,0,0,1,8.58,0,long
3,Internet,RoundTrip,70,30,3,Sat,CGKSYD,"United States",1,1,1,8.58,0,long
1,Internet,RoundTrip,14,17,11,Thu,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,16,19,10,Mon,CGKSYD,Australia,1,1,0,8.58,0,long
1,Internet,RoundTrip,113,48,12,Sun,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,11,1,12,Mon,CGKSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,189,83,1,Sun,CGKSYD,Indonesia,1,0,0,8.58,0,long
1,Internet,RoundTrip,92,24,8,Sat,CGKSYD,Indonesia,1,1,1,8.58,0,long
1,Internet,RoundTrip,27,61,0,Tue,CGKSYD,Australia,0,1,1,8.58,1,long
1,Internet,RoundTrip,27,28,11,Fri,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,2,1,6,Fri,CGKSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,18,21,5,Thu,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,18,73,7,Sat,CGKSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,202,31,12,Fri,CGKSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,63,19,2,Mon,CGKSYD,Indonesia,0,1,0,8.58,0,long
1,Internet,RoundTrip,155,28,14,Mon,CGKSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,188,93,11,Fri,CGKSYD,Indonesia,0,0,0,8.58,0,long
1,Internet,RoundTrip,53,31,11,Wed,CGKSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,1,28,11,Fri,CGKSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,94,19,13,Sun,CGKSYD,Indonesia,1,1,1,8.58,1,long
1,Internet,RoundTrip,19,17,3,Wed,CGKSYD,Australia,0,0,0,8.58,0,long
1,Mobile,RoundTrip,9,29,15,Fri,CGKTPE,Indonesia,0,0,1,4.67,1,short
3,Internet,RoundTrip,59,28,13,Sat,CGKTPE,Indonesia,1,0,1,4.67,0,short
1,Internet,RoundTrip,58,52,3,Tue,CGKTPE,Taiwan,1,0,0,4.67,0,short
1,Internet,RoundTrip,56,23,14,Fri,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,165,17,14,Wed,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,15,33,9,Sat,CGKTPE,Bahrain,1,0,0,4.67,1,short
3,Internet,RoundTrip,1,29,10,Wed,CGKTPE,Indonesia,1,0,0,4.67,1,short
1,Internet,RoundTrip,66,51,7,Tue,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Mobile,RoundTrip,27,21,0,Thu,CGKTPE,Indonesia,1,0,0,4.67,0,short
2,Internet,RoundTrip,100,24,12,Wed,CGKTPE,Indonesia,1,1,1,4.67,0,short
1,Internet,RoundTrip,54,39,7,Sun,CGKTPE,Taiwan,0,0,1,4.67,0,short
3,Mobile,RoundTrip,52,18,15,Sun,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,28,83,15,Tue,CGKTPE,Indonesia,0,0,0,4.67,0,short
1,Internet,RoundTrip,21,26,17,Thu,CGKTPE,Taiwan,1,0,0,4.67,0,short
1,Internet,RoundTrip,109,58,16,Mon,CGKTPE,Indonesia,1,1,1,4.67,0,short
2,Internet,RoundTrip,48,85,0,Wed,CGKTPE,Taiwan,1,0,1,4.67,1,short
1,Internet,RoundTrip,26,74,14,Wed,CGKTPE,Taiwan,1,0,1,4.67,0,short
1,Internet,RoundTrip,13,30,10,Tue,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Internet,RoundTrip,8,22,8,Thu,CGKTPE,Taiwan,1,0,0,4.67,0,short
1,Internet,RoundTrip,18,49,2,Fri,CGKTPE,Taiwan,1,0,0,4.67,0,short
1,Internet,RoundTrip,7,60,10,Fri,CGKTPE,Taiwan,1,1,1,4.67,0,short
1,Mobile,RoundTrip,143,104,5,Fri,CGKTPE,Taiwan,1,1,1,4.67,0,short
3,Internet,RoundTrip,135,18,13,Tue,CGKTPE,Taiwan,1,1,1,4.67,1,short
1,Internet,RoundTrip,30,21,15,Fri,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Mobile,RoundTrip,44,180,13,Sun,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,53,55,6,Sat,CGKTPE,Indonesia,1,0,0,4.67,0,short
3,Internet,RoundTrip,11,28,13,Wed,CGKTPE,Taiwan,1,1,1,4.67,0,short
4,Internet,RoundTrip,16,17,9,Thu,CGKTPE,Indonesia,1,0,0,4.67,1,short
1,Internet,RoundTrip,70,38,7,Fri,CGKTPE,Taiwan,1,0,0,4.67,0,short
3,Internet,RoundTrip,163,18,15,Wed,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,88,62,5,Thu,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Internet,RoundTrip,114,78,3,Wed,CGKTPE,Taiwan,1,1,1,4.67,0,short
2,Internet,RoundTrip,111,59,12,Sat,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,34,53,3,Fri,CGKTPE,Taiwan,1,0,0,4.67,0,short
3,Internet,RoundTrip,1,29,9,Wed,CGKTPE,Indonesia,1,0,0,4.67,1,short
2,Internet,RoundTrip,22,28,9,Wed,CGKTPE,Indonesia,1,0,0,4.67,0,short
1,Internet,RoundTrip,19,28,12,Wed,CGKTPE,Taiwan,1,0,0,4.67,0,short
1,Internet,RoundTrip,13,118,2,Fri,CGKTPE,"Hong Kong",0,0,0,4.67,0,short
1,Internet,RoundTrip,74,51,9,Fri,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Mobile,RoundTrip,65,75,8,Tue,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Internet,RoundTrip,34,36,2,Sun,CGKTPE,Singapore,0,1,0,4.67,1,short
1,Internet,RoundTrip,8,29,7,Wed,CGKTPE,Brunei,1,0,0,4.67,1,short
1,Internet,RoundTrip,110,22,8,Wed,CGKTPE,Taiwan,0,0,0,4.67,0,short
1,Internet,RoundTrip,30,32,16,Fri,CGKTPE,Indonesia,1,0,1,4.67,0,short
1,Mobile,RoundTrip,64,31,14,Sun,CGKWUH,"South Korea",0,0,0,5.13,0,short
2,Internet,RoundTrip,74,21,15,Tue,CGKWUH,Indonesia,0,0,1,5.13,0,short
2,Internet,RoundTrip,146,21,14,Thu,CGKXIY,Indonesia,1,0,0,5,0,short
1,Internet,RoundTrip,7,38,9,Fri,CGKXIY,Indonesia,1,0,1,5,0,short
1,Internet,RoundTrip,9,30,14,Sat,CGKXIY,China,0,0,0,5,0,short
1,Internet,RoundTrip,43,28,7,Fri,CGKXIY,Indonesia,1,0,0,5,0,short
3,Internet,RoundTrip,6,17,5,Tue,CGKXIY,Indonesia,0,0,1,5,0,short
2,Internet,RoundTrip,98,42,5,Mon,CGKXIY,Indonesia,1,0,1,5,1,short
2,Internet,RoundTrip,85,24,8,Tue,CGKXIY,Indonesia,0,0,1,5,0,short
2,Internet,RoundTrip,126,30,10,Sat,CGKXIY,Indonesia,1,0,0,5,1,short
1,Internet,RoundTrip,31,19,8,Tue,CGKXIY,Indonesia,0,0,0,5,0,short
3,Internet,RoundTrip,39,30,12,Thu,CGKXIY,Indonesia,1,0,0,5,0,short
1,Internet,RoundTrip,9,22,13,Wed,CGKXIY,Indonesia,1,0,1,5,1,short
1,Internet,RoundTrip,13,24,5,Sat,CGKXIY,China,1,0,0,5,0,short
2,Mobile,RoundTrip,25,62,16,Tue,CGKXIY,Indonesia,1,0,1,5,0,short
1,Internet,RoundTrip,81,41,10,Fri,CKGCOK,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,80,39,6,Wed,CKGCOK,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,63,39,11,Sat,CKGCOK,China,0,0,0,4.83,0,short
1,Mobile,RoundTrip,79,39,9,Sun,CKGCOK,"United States",1,0,0,4.83,0,short
1,Mobile,RoundTrip,36,18,17,Tue,CKGDPS,China,1,0,1,4.83,0,short
2,Internet,RoundTrip,23,25,2,Fri,CKGDPS,Singapore,1,1,1,4.83,0,short
2,Internet,RoundTrip,12,24,7,Sat,CKGJHB,Malaysia,0,0,0,4.83,0,short
5,Internet,RoundTrip,146,23,8,Fri,CKGJHB,Malaysia,1,0,0,4.83,0,short
4,Internet,RoundTrip,15,28,13,Mon,CKGKCH,Malaysia,1,0,0,4.83,0,short
4,Internet,RoundTrip,122,40,2,Sat,CKGKCH,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,47,22,22,Mon,CKGKCH,China,0,0,0,4.83,0,short
1,Internet,OneWay,7,0,5,Tue,CKGKCH,Malaysia,1,1,0,4.83,0,short
1,Mobile,RoundTrip,34,25,10,Wed,CKGKCH,Malaysia,1,1,1,4.83,0,short
1,Mobile,RoundTrip,48,25,6,Wed,CKGKCH,Malaysia,1,0,0,4.83,0,short
3,Mobile,RoundTrip,44,20,11,Fri,CKGLOP,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,36,39,15,Mon,CKGMAA,India,1,0,1,4.83,0,short
1,Internet,RoundTrip,18,40,6,Tue,CKGMAA,China,1,0,1,4.83,0,short
3,Internet,RoundTrip,225,28,7,Mon,CKGMAA,India,1,0,0,4.83,0,short
1,Internet,RoundTrip,105,23,2,Tue,CKGMAA,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,10,40,4,Thu,CKGMEL,China,1,0,1,8.83,0,long
1,Internet,RoundTrip,302,22,4,Sat,CKGMEL,"Hong Kong",1,0,0,8.83,0,long
1,Internet,RoundTrip,77,26,9,Mon,CKGMEL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,46,83,1,Fri,CKGMEL,China,0,0,0,8.83,0,long
3,Internet,RoundTrip,93,18,14,Tue,CKGMEL,China,1,0,0,8.83,1,long
1,Internet,RoundTrip,19,32,6,Sat,CKGMEL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,5,30,8,Thu,CKGMYY,Malaysia,0,0,0,4.83,0,short
1,Mobile,RoundTrip,71,19,12,Mon,CKGMYY,Malaysia,1,1,0,4.83,1,short
1,Internet,RoundTrip,5,31,6,Mon,CKGOOL,Australia,0,0,1,8.83,0,long
1,Internet,RoundTrip,59,73,12,Sat,CKGOOL,Australia,1,0,1,8.83,0,long
1,Internet,RoundTrip,8,56,7,Sat,CKGOOL,China,1,0,0,8.83,1,long
1,Internet,RoundTrip,9,18,10,Fri,CKGPEN,Malaysia,0,0,0,4.83,1,short
7,Internet,RoundTrip,23,26,6,Tue,CKGPEN,Malaysia,1,1,1,4.83,0,short
1,Internet,RoundTrip,0,25,2,Tue,CKGPEN,China,0,0,0,4.83,0,short
1,Mobile,RoundTrip,67,46,12,Wed,CKGPEN,China,0,0,0,4.83,0,short
2,Internet,RoundTrip,14,19,6,Sat,CKGPEN,Malaysia,0,1,0,4.83,0,short
1,Internet,RoundTrip,33,32,1,Thu,CKGPEN,Malaysia,1,0,0,4.83,1,short
1,Internet,RoundTrip,9,30,7,Sun,CKGPEN,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,262,29,12,Mon,CKGPER,China,1,0,0,5.62,0,short
1,Internet,RoundTrip,171,86,15,Fri,CKGPER,Indonesia,0,0,0,5.62,0,short
1,Internet,RoundTrip,18,29,10,Mon,CKGPER,China,1,1,1,5.62,0,short
1,Internet,RoundTrip,40,34,12,Fri,CKGPER,Australia,1,0,1,5.62,0,short
1,Internet,RoundTrip,20,17,14,Wed,CKGPER,Australia,1,0,1,5.62,0,short
2,Internet,RoundTrip,89,35,13,Fri,CKGPER,Australia,0,0,0,5.62,0,short
1,Internet,RoundTrip,18,54,12,Thu,CKGPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,9,230,9,Wed,CKGPNH,Taiwan,1,0,1,4.83,0,short
1,Internet,RoundTrip,51,53,13,Sun,CKGPNH,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,116,20,13,Thu,CKGPNH,Cambodia,1,1,1,4.83,1,short
1,Internet,RoundTrip,243,47,3,Sat,CKGSBW,Malaysia,1,1,1,4.83,1,short
1,Internet,RoundTrip,76,27,6,Mon,CKGSBW,Malaysia,1,0,0,4.83,0,short
1,Internet,RoundTrip,272,21,14,Sun,CKGSBW,Malaysia,1,0,0,4.83,0,short
1,Internet,RoundTrip,258,21,12,Fri,CKGSBW,Malaysia,1,0,0,4.83,1,short
1,Internet,RoundTrip,135,19,14,Thu,CKGSIN,Singapore,0,0,0,4.83,0,short
1,Internet,RoundTrip,44,91,9,Sat,CKGSIN,Singapore,1,1,0,4.83,0,short
1,Internet,RoundTrip,43,26,8,Fri,CKGSUB,Indonesia,1,1,1,4.83,1,short
4,Internet,RoundTrip,52,28,9,Thu,CKGSUB,Indonesia,1,1,1,4.83,1,short
3,Internet,RoundTrip,66,30,8,Mon,CKGSUB,Indonesia,1,0,0,4.83,0,short
2,Internet,RoundTrip,89,28,16,Tue,CKGSUB,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,91,22,3,Sat,CKGSUB,Indonesia,1,0,0,4.83,0,short
2,Internet,RoundTrip,19,30,2,Tue,CKGSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,63,31,12,Sat,CKGSYD,China,1,0,0,8.58,0,long
1,Internet,RoundTrip,45,47,23,Mon,CKGSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,109,31,16,Sun,CKGSYD,China,1,0,1,8.58,0,long
1,Internet,RoundTrip,109,30,3,Sun,CKGSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,258,28,5,Sun,CKGTGG,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,29,38,20,Wed,CKGTRZ,"(not set)",1,0,1,4.83,0,short
1,Internet,RoundTrip,33,37,2,Thu,CKGTRZ,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,28,57,16,Thu,CKGTRZ,China,1,0,1,4.83,0,short
1,Mobile,RoundTrip,49,17,9,Sun,CKGTRZ,China,0,0,0,4.83,0,short
1,Internet,RoundTrip,13,66,9,Mon,CKGTRZ,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,25,59,10,Wed,CKGTRZ,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,25,59,10,Wed,CKGTRZ,China,0,0,0,4.83,0,short
1,Mobile,RoundTrip,74,42,14,Tue,CKGTRZ,China,0,0,1,4.83,0,short
1,Internet,RoundTrip,28,57,18,Thu,CKGTRZ,China,1,0,1,4.83,0,short
1,Internet,RoundTrip,33,37,15,Thu,CKGTRZ,"United Kingdom",1,0,1,4.83,0,short
6,Internet,RoundTrip,4,32,1,Fri,CKGTWU,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,8,18,8,Sat,CKGTWU,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,108,30,13,Thu,CKGTWU,China,0,0,0,4.83,0,short
7,Internet,RoundTrip,13,32,7,Wed,CKGTWU,China,1,0,0,4.83,0,short
1,Internet,RoundTrip,280,18,4,Thu,CMBCTS,Australia,0,0,0,8.67,0,long
2,Internet,RoundTrip,27,19,13,Fri,CMBCTU,China,1,0,0,4.72,0,short
1,Internet,RoundTrip,69,20,0,Tue,CMBHGH,China,0,0,1,5.07,0,short
1,Internet,RoundTrip,173,17,5,Wed,CMBHGH,China,0,0,0,5.07,0,short
1,Internet,RoundTrip,178,23,7,Sun,CMBHGH,China,0,0,1,5.07,0,short
3,Internet,RoundTrip,326,27,14,Mon,CMBHGH,China,0,0,0,5.07,0,short
2,Internet,RoundTrip,102,17,2,Thu,CMBHGH,China,0,0,0,5.07,0,short
1,Internet,RoundTrip,306,22,22,Tue,CMBHND,Japan,1,0,0,7.57,0,long
5,Internet,RoundTrip,106,31,13,Sat,CMBHND,Japan,1,0,0,7.57,0,long
1,Internet,RoundTrip,14,44,12,Thu,CMBHND,Japan,1,0,0,7.57,0,long
1,Internet,RoundTrip,55,20,5,Tue,CMBHND,Japan,0,0,1,7.57,0,long
1,Internet,RoundTrip,46,18,3,Mon,CMBICN,"South Korea",1,1,1,6.62,0,medium
1,Internet,RoundTrip,212,51,7,Fri,CMBICN,"South Korea",0,0,0,6.62,0,medium
2,Internet,RoundTrip,243,17,5,Thu,CMBICN,"South Korea",0,0,0,6.62,0,medium
1,Internet,RoundTrip,26,49,13,Fri,CMBICN,"South Korea",1,0,0,6.62,0,medium
2,Internet,RoundTrip,59,17,6,Thu,CMBICN,"South Korea",0,0,0,6.62,0,medium
1,Internet,RoundTrip,182,17,2,Mon,CMBICN,"South Korea",0,0,1,6.62,0,medium
1,Internet,RoundTrip,187,26,19,Sun,CMBICN,"South Korea",0,0,0,6.62,0,medium
1,Internet,RoundTrip,1,30,0,Tue,CMBICN,"South Korea",1,1,1,6.62,0,medium
1,Internet,RoundTrip,2,19,9,Tue,CMBICN,"South Korea",0,0,0,6.62,0,medium
1,Internet,RoundTrip,44,21,10,Mon,CMBICN,"South Korea",1,0,1,6.62,0,medium
1,Internet,RoundTrip,11,20,5,Fri,CMBICN,"South Korea",1,0,0,6.62,0,medium
1,Internet,RoundTrip,13,36,8,Tue,CMBICN,"South Korea",1,0,0,6.62,0,medium
1,Internet,RoundTrip,22,90,5,Wed,CMBICN,"South Korea",0,0,1,6.62,0,medium
1,Internet,RoundTrip,105,18,15,Sun,CMBICN,"South Korea",1,0,1,6.62,0,medium
2,Internet,RoundTrip,63,36,8,Sun,CMBICN,"South Korea",1,0,1,6.62,0,medium
1,Internet,RoundTrip,13,26,9,Fri,CMBICN,"South Korea",0,0,1,6.62,0,medium
1,Internet,RoundTrip,26,18,9,Thu,CMBICN,"South Korea",1,0,0,6.62,0,medium
1,Mobile,RoundTrip,47,18,2,Sun,CMBKIX,Japan,1,0,1,7,0,medium
1,Mobile,RoundTrip,1,19,10,Fri,CMBKIX,Japan,1,0,1,7,0,medium
1,Internet,RoundTrip,22,26,6,Wed,CMBKIX,Japan,0,0,0,7,0,medium
1,Internet,RoundTrip,6,86,3,Sat,CMBKIX,Japan,1,1,1,7,0,medium
1,Mobile,RoundTrip,5,86,6,Mon,CMBKIX,"Sri Lanka",1,0,0,7,0,medium
1,Internet,RoundTrip,34,26,0,Fri,CMBKIX,Japan,0,0,0,7,0,medium
2,Internet,RoundTrip,55,20,6,Mon,CMBKIX,Japan,1,1,1,7,0,medium
1,Internet,RoundTrip,2,17,1,Thu,CMBKIX,Japan,1,1,1,7,0,medium
1,Internet,RoundTrip,16,18,16,Fri,CMBKIX,Japan,1,1,0,7,0,medium
1,Internet,RoundTrip,224,21,14,Sat,CMBKIX,Japan,1,0,1,7,0,medium
1,Internet,RoundTrip,18,57,15,Mon,CMBKIX,Japan,1,0,1,7,0,medium
2,Internet,RoundTrip,70,56,5,Sat,CMBKIX,Japan,1,0,1,7,0,medium
1,Internet,CircleTrip,157,19,11,Sun,CMBKIX,Japan,1,1,1,7,0,medium
1,Mobile,RoundTrip,183,19,22,Sun,CMBKIX,Australia,1,0,1,7,0,medium
2,Internet,RoundTrip,158,18,12,Mon,CMBKIX,Japan,0,0,0,7,0,medium
2,Internet,RoundTrip,34,28,6,Fri,CMBMEL,Australia,1,1,1,8.83,0,long
1,Internet,RoundTrip,60,28,10,Fri,CMBMEL,Australia,1,0,1,8.83,0,long
1,Internet,RoundTrip,95,31,4,Thu,CMBMEL,Australia,0,0,1,8.83,0,long
1,Mobile,RoundTrip,7,89,1,Wed,CMBMEL,Australia,0,0,0,8.83,0,long
2,Internet,RoundTrip,153,19,11,Sat,CMBMEL,Australia,1,0,0,8.83,0,long
2,Internet,RoundTrip,188,19,9,Mon,CMBMEL,Austria,1,0,1,8.83,0,long
1,Internet,RoundTrip,22,56,5,Tue,CMBMEL,"Sri Lanka",1,1,1,8.83,0,long
1,Internet,RoundTrip,82,17,12,Tue,CMBMEL,Australia,1,0,0,8.83,0,long
3,Internet,RoundTrip,300,27,3,Sun,CMBMEL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,248,28,4,Wed,CMBMEL,Australia,1,0,1,8.83,0,long
1,Internet,RoundTrip,17,17,1,Fri,CMBMEL,Australia,0,0,1,8.83,0,long
2,Internet,RoundTrip,64,21,23,Wed,CMBMEL,Australia,1,0,1,8.83,0,long
1,Internet,RoundTrip,70,19,10,Mon,CMBMEL,Australia,1,0,0,8.83,0,long
2,Internet,RoundTrip,130,18,11,Fri,CMBMEL,Australia,0,1,0,8.83,0,long
1,Internet,RoundTrip,1,17,23,Wed,CMBMEL,Australia,1,1,1,8.83,0,long
1,Internet,RoundTrip,2,77,7,Tue,CMBMEL,Australia,1,1,1,8.83,0,long
2,Mobile,RoundTrip,151,28,23,Sun,CMBMEL,Australia,1,1,1,8.83,0,long
1,Internet,RoundTrip,134,24,4,Sun,CMBMEL,Australia,1,0,1,8.83,0,long
3,Internet,RoundTrip,114,22,3,Tue,CMBMEL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,0,153,15,Thu,CMBMEL,"Sri Lanka",1,0,0,8.83,0,long
2,Internet,RoundTrip,247,33,12,Fri,CMBMEL,Australia,1,1,0,8.83,0,long
1,Internet,RoundTrip,42,22,11,Fri,CMBMEL,Australia,1,0,0,8.83,0,long
2,Internet,RoundTrip,221,32,8,Thu,CMBMEL,Australia,0,0,0,8.83,0,long
2,Internet,RoundTrip,39,32,12,Wed,CMBMEL,Australia,1,1,1,8.83,0,long
